COD_REG;COD_ISTAT;PRO_COM;SEZ2011;SEZ;COD_LOC;TIPO_LOC
15.0;15063049.0;63049.0;630496421581;6421581.0;10001.0;1.0
15.0;15063049.0;63049.0;630496421231;6421231.0;10001.0;1.0
15.0;15063049.0;63049.0;630496319341;6319341.0;10001.0;1.0
15.0;15063049.0;63049.0;630497028601;7028601.0;10001.0;1.0
15.0;15063049.0;63049.0;630496420991;6420991.0;10001.0;1.0
15.0;15063049.0;63049.0;630496320221;6320221.0;10001.0;1.0
15.0;15063049.0;63049.0;630496320091;6320091.0;10001.0;1.0
15.0;15063049.0;63049.0;630497029391;7029391.0;10001.0;1.0
15.0;15063049.0;63049.0;630496320321;6320321.0;10001.0;1.0
15.0;15063049.0;63049.0;630495912801;5912801.0;10001.0;1.0
15.0;15063049.0;63049.0;630495912561;5912561.0;10001.0;1.0
15.0;15063049.0;63049.0;630495912281;5912281.0;10001.0;1.0
15.0;15063049.0;63049.0;630496116201;6116201.0;10001.0;1.0
15.0;15063049.0;63049.0;630496117181;6117181.0;10001.0;1.0
15.0;15063049.0;63049.0;630496115931;6115931.0;10001.0;1.0
15.0;15063049.0;63049.0;630495912401;5912401.0;10001.0;1.0
15.0;15063049.0;63049.0;630496116261;6116261.0;10001.0;1.0
15.0;15063049.0;63049.0;630496117681;6117681.0;10001.0;1.0
15.0;15063049.0;63049.0;630496117621;6117621.0;10001.0;1.0
15.0;15063049.0;63049.0;630496117661;6117661.0;10001.0;1.0
15.0;15063049.0;63049.0;630495913571;5913571.0;10001.0;1.0
15.0;15063049.0;63049.0;630496115811;6115811.0;10001.0;1.0
15.0;15063049.0;63049.0;630496117401;6117401.0;10001.0;1.0
15.0;15063049.0;63049.0;630496115971;6115971.0;10001.0;1.0
15.0;15063049.0;63049.0;630495913391;5913391.0;10001.0;1.0
15.0;15063049.0;63049.0;630495913401;5913401.0;10001.0;1.0
15.0;15063049.0;63049.0;630495708762;5708762.0;10001.0;1.0
15.0;15063049.0;63049.0;630495607411;5607411.0;10001.0;1.0
15.0;15063049.0;63049.0;630496116511;6116511.0;10001.0;1.0
15.0;15063049.0;63049.0;630496117931;6117931.0;10001.0;1.0
15.0;15063049.0;63049.0;630496116331;6116331.0;10001.0;1.0
15.0;15063049.0;63049.0;630496116241;6116241.0;10001.0;1.0
15.0;15063049.0;63049.0;630496116021;6116021.0;10001.0;1.0
15.0;15063049.0;63049.0;630495914091;5914091.0;10001.0;1.0
15.0;15063049.0;63049.0;630495303351;5303351.0;10001.0;1.0
15.0;15063049.0;63049.0;630496116781;6116781.0;10001.0;1.0
15.0;15063049.0;63049.0;630495708641;5708641.0;10001.0;1.0
15.0;15063049.0;63049.0;630495914501;5914501.0;10001.0;1.0
15.0;15063049.0;63049.0;630496116171;6116171.0;10001.0;1.0
15.0;15063049.0;63049.0;630495608071;5608071.0;10001.0;1.0
15.0;15063049.0;63049.0;630496116951;6116951.0;10001.0;1.0
15.0;15063049.0;63049.0;630496117701;6117701.0;10001.0;1.0
15.0;15063049.0;63049.0;630496117851;6117851.0;10001.0;1.0
15.0;15063049.0;63049.0;630495607381;5607381.0;10001.0;1.0
15.0;15063049.0;63049.0;630495914041;5914041.0;10001.0;1.0
15.0;15063049.0;63049.0;630495607611;5607611.0;10001.0;1.0
15.0;15063049.0;63049.0;630495913201;5913201.0;10001.0;1.0
15.0;15063049.0;63049.0;630495914031;5914031.0;10001.0;1.0
15.0;15063049.0;63049.0;630496116291;6116291.0;10001.0;1.0
15.0;15063049.0;63049.0;630495913231;5913231.0;10001.0;1.0
15.0;15063049.0;63049.0;630495912601;5912601.0;10001.0;1.0
15.0;15063049.0;63049.0;630496116441;6116441.0;10001.0;1.0
15.0;15063049.0;63049.0;630496116761;6116761.0;10001.0;1.0
15.0;15063049.0;63049.0;630495303311;5303311.0;10001.0;1.0
15.0;15063049.0;63049.0;630496117251;6117251.0;10001.0;1.0
15.0;15063049.0;63049.0;630496117111;6117111.0;10001.0;1.0
15.0;15063049.0;63049.0;630496115791;6115791.0;10001.0;1.0
15.0;15063049.0;63049.0;630496117581;6117581.0;10001.0;1.0
15.0;15063049.0;63049.0;630495912321;5912321.0;10001.0;1.0
15.0;15063049.0;63049.0;630495912101;5912101.0;10001.0;1.0
15.0;15063049.0;63049.0;630495913211;5913211.0;10001.0;1.0
15.0;15063049.0;63049.0;630495912081;5912081.0;10001.0;1.0
15.0;15063049.0;63049.0;630495912721;5912721.0;10001.0;1.0
15.0;15063049.0;63049.0;630495912831;5912831.0;10001.0;1.0
15.0;15063049.0;63049.0;630496117511;6117511.0;10001.0;1.0
15.0;15063049.0;63049.0;630495912271;5912271.0;10001.0;1.0
15.0;15063049.0;63049.0;630495914291;5914291.0;10001.0;1.0
15.0;15063049.0;63049.0;630496116721;6116721.0;10001.0;1.0
15.0;15063049.0;63049.0;630496117471;6117471.0;10001.0;1.0
15.0;15063049.0;63049.0;630495607571;5607571.0;10001.0;1.0
15.0;15063049.0;63049.0;630495912591;5912591.0;10001.0;1.0
15.0;15063049.0;63049.0;630496015531;6015531.0;10001.0;1.0
15.0;15063049.0;63049.0;630495914201;5914201.0;10001.0;1.0
15.0;15063049.0;63049.0;630496015461;6015461.0;10001.0;1.0
15.0;15063049.0;63049.0;630496724281;6724281.0;10001.0;1.0
15.0;15063049.0;63049.0;630497838481;7838481.0;10001.0;1.0
15.0;15063049.0;63049.0;630497838381;7838381.0;10001.0;1.0
15.0;15063049.0;63049.0;630497940831;7940831.0;10001.0;1.0
15.0;15063049.0;63049.0;630497939951;7939951.0;10001.0;1.0
15.0;15063049.0;63049.0;630498042261;8042261.0;10001.0;1.0
15.0;15063049.0;63049.0;630497837711;7837711.0;10001.0;1.0
15.0;15063049.0;63049.0;630495811961;5811961.0;10001.0;1.0
15.0;15063049.0;63049.0;630497940571;7940571.0;10001.0;1.0
15.0;15063049.0;63049.0;630496724221;6724221.0;10001.0;1.0
15.0;15063049.0;63049.0;630496115691;6115691.0;10001.0;1.0
15.0;15063049.0;63049.0;630496015151;6015151.0;10001.0;1.0
15.0;15063049.0;63049.0;630496015251;6015251.0;10001.0;1.0
15.0;15063049.0;63049.0;630497941671;7941671.0;10001.0;1.0
15.0;15063049.0;63049.0;630497838461;7838461.0;10001.0;1.0
15.0;15063049.0;63049.0;630497837731;7837731.0;10001.0;1.0
15.0;15063049.0;63049.0;630495914221;5914221.0;10001.0;1.0
15.0;15063049.0;63049.0;630497941101;7941101.0;10001.0;1.0
15.0;15063049.0;63049.0;630496115721;6115721.0;10001.0;1.0
15.0;15063049.0;63049.0;630497940271;7940271.0;10001.0;1.0
15.0;15063049.0;63049.0;630497838621;7838621.0;10001.0;1.0
15.0;15063049.0;63049.0;630498042921;8042921.0;10001.0;1.0
15.0;15063049.0;63049.0;630495811971;5811971.0;10001.0;1.0
15.0;15063049.0;63049.0;630497940531;7940531.0;10001.0;1.0
15.0;15063049.0;63049.0;630497939941;7939941.0;10001.0;1.0
15.0;15063049.0;63049.0;630497940791;7940791.0;10001.0;1.0
15.0;15063049.0;63049.0;630497940971;7940971.0;10001.0;1.0
15.0;15063049.0;63049.0;630497940171;7940171.0;10001.0;1.0
15.0;15063049.0;63049.0;630495914211;5914211.0;10001.0;1.0
15.0;15063049.0;63049.0;630497940181;7940181.0;10001.0;1.0
15.0;15063049.0;63049.0;630498041941;8041941.0;10001.0;1.0
15.0;15063049.0;63049.0;630496015121;6015121.0;10001.0;1.0
15.0;15063049.0;63049.0;630496015451;6015451.0;10001.0;1.0
15.0;15063049.0;63049.0;630496724321;6724321.0;10001.0;1.0
15.0;15063049.0;63049.0;630495811921;5811921.0;10001.0;1.0
15.0;15063049.0;63049.0;630498042841;8042841.0;10001.0;1.0
15.0;15063049.0;63049.0;630496724101;6724101.0;10001.0;1.0
15.0;15063049.0;63049.0;630497939791;7939791.0;10001.0;1.0
15.0;15063049.0;63049.0;630496724451;6724451.0;10001.0;1.0
15.0;15063049.0;63049.0;630496623951;6623951.0;10001.0;1.0
15.0;15063049.0;63049.0;630495914181;5914181.0;10001.0;1.0
15.0;15063049.0;63049.0;630496015321;6015321.0;10001.0;1.0
15.0;15063049.0;63049.0;630496623601;6623601.0;10001.0;1.0
15.0;15063049.0;63049.0;630498042401;8042401.0;10001.0;1.0
15.0;15063049.0;63049.0;630497940101;7940101.0;10001.0;1.0
15.0;15063049.0;63049.0;630497941471;7941471.0;10001.0;1.0
15.0;15063049.0;63049.0;630498041891;8041891.0;10001.0;1.0
15.0;15063049.0;63049.0;630498041901;8041901.0;10001.0;1.0
15.0;15063049.0;63049.0;630498042001;8042001.0;10001.0;1.0
15.0;15063049.0;63049.0;630497941201;7941201.0;10001.0;1.0
15.0;15063049.0;63049.0;630497939971;7939971.0;10001.0;1.0
15.0;15063049.0;63049.0;630497940431;7940431.0;10001.0;1.0
15.0;15063049.0;63049.0;630497940031;7940031.0;10001.0;1.0
15.0;15063049.0;63049.0;630497940461;7940461.0;10001.0;1.0
15.0;15063049.0;63049.0;630496015381;6015381.0;10001.0;1.0
15.0;15063049.0;63049.0;630497941631;7941631.0;10001.0;1.0
15.0;15063049.0;63049.0;630496724491;6724491.0;10001.0;1.0
15.0;15063049.0;63049.0;630497940581;7940581.0;10001.0;1.0
15.0;15063049.0;63049.0;630496015281;6015281.0;10001.0;1.0
15.0;15063049.0;63049.0;630496825662;6825662.0;10001.0;1.0
15.0;15063049.0;63049.0;630496926412;6926412.0;10001.0;1.0
15.0;15063049.0;63049.0;630497131161;7131161.0;10001.0;1.0
15.0;15063049.0;63049.0;630497131351;7131351.0;10001.0;1.0
15.0;15063049.0;63049.0;630497129971;7129971.0;10001.0;1.0
15.0;15063049.0;63049.0;630497129881;7129881.0;10001.0;1.0
15.0;15063049.0;63049.0;630497029761;7029761.0;10001.0;1.0
15.0;15063049.0;63049.0;630496927361;6927361.0;10001.0;1.0
15.0;15063049.0;63049.0;630496927881;6927881.0;10001.0;1.0
15.0;15063049.0;63049.0;630497029701;7029701.0;10001.0;1.0
15.0;15063049.0;63049.0;630497029131;7029131.0;10001.0;1.0
15.0;15063049.0;63049.0;630497029821;7029821.0;10001.0;1.0
15.0;15063049.0;63049.0;630497029741;7029741.0;10001.0;1.0
15.0;15063049.0;63049.0;630496825351;6825351.0;10001.0;1.0
15.0;15063049.0;63049.0;630496825661;6825661.0;10001.0;1.0
15.0;15063049.0;63049.0;630496927451;6927451.0;10001.0;1.0
15.0;15063049.0;63049.0;630497131081;7131081.0;10001.0;1.0
15.0;15063049.0;63049.0;630496927341;6927341.0;10001.0;1.0
15.0;15063049.0;63049.0;630497130391;7130391.0;10001.0;1.0
15.0;15063049.0;63049.0;630497130181;7130181.0;10001.0;1.0
15.0;15063049.0;63049.0;630497029431;7029431.0;10001.0;1.0
15.0;15063049.0;63049.0;630496825121;6825121.0;10001.0;1.0
15.0;15063049.0;63049.0;630497130341;7130341.0;10001.0;1.0
15.0;15063049.0;63049.0;630496825071;6825071.0;10001.0;1.0
15.0;15063049.0;63049.0;630496824921;6824921.0;10001.0;1.0
15.0;15063049.0;63049.0;630497028791;7028791.0;10001.0;1.0
15.0;15063049.0;63049.0;630496926161;6926161.0;10001.0;1.0
15.0;15063049.0;63049.0;630496825321;6825321.0;10001.0;1.0
15.0;15063049.0;63049.0;630496825381;6825381.0;10001.0;1.0
15.0;15063049.0;63049.0;630496825231;6825231.0;10001.0;1.0
15.0;15063049.0;63049.0;630496926141;6926141.0;10001.0;1.0
15.0;15063049.0;63049.0;630496825171;6825171.0;10001.0;1.0
15.0;15063049.0;63049.0;630496927421;6927421.0;10001.0;1.0
15.0;15063049.0;63049.0;630496824671;6824671.0;10001.0;1.0
15.0;15063049.0;63049.0;630496824871;6824871.0;10001.0;1.0
15.0;15063049.0;63049.0;630496825791;6825791.0;10001.0;1.0
15.0;15063049.0;63049.0;630496926451;6926451.0;10001.0;1.0
15.0;15063049.0;63049.0;630496927401;6927401.0;10001.0;1.0
15.0;15063049.0;63049.0;630496825861;6825861.0;10001.0;1.0
15.0;15063049.0;63049.0;630496825891;6825891.0;10001.0;1.0
15.0;15063049.0;63049.0;630497130021;7130021.0;10001.0;1.0
15.0;15063049.0;63049.0;630496825841;6825841.0;10001.0;1.0
15.0;15063049.0;63049.0;630496825311;6825311.0;10001.0;1.0
15.0;15063049.0;63049.0;630496825911;6825911.0;10001.0;1.0
15.0;15063049.0;63049.0;630496825471;6825471.0;10001.0;1.0
15.0;15063049.0;63049.0;630496926571;6926571.0;10001.0;1.0
15.0;15063049.0;63049.0;630497131321;7131321.0;10001.0;1.0
15.0;15063049.0;63049.0;630496927101;6927101.0;10001.0;1.0
15.0;15063049.0;63049.0;630497029581;7029581.0;10001.0;1.0
15.0;15063049.0;63049.0;630496319351;6319351.0;10001.0;1.0
15.0;15063049.0;63049.0;630495404191;5404191.0;10001.0;1.0
15.0;15063049.0;63049.0;630495202751;5202751.0;10001.0;1.0
15.0;15063049.0;63049.0;630495405001;5405001.0;10001.0;1.0
15.0;15063049.0;63049.0;630495405061;5405061.0;10001.0;1.0
15.0;15063049.0;63049.0;630495404341;5404341.0;10001.0;1.0
15.0;15063049.0;63049.0;630495303131;5303131.0;10001.0;1.0
15.0;15063049.0;63049.0;630495405141;5405141.0;10001.0;1.0
15.0;15063049.0;63049.0;630495202721;5202721.0;10001.0;1.0
15.0;15063049.0;63049.0;630495404541;5404541.0;10001.0;1.0
15.0;15063049.0;63049.0;630496318951;6318951.0;10001.0;1.0
15.0;15063049.0;63049.0;630495404451;5404451.0;10001.0;1.0
15.0;15063049.0;63049.0;630495100551;5100551.0;10001.0;1.0
15.0;15063049.0;63049.0;630495202801;5202801.0;10001.0;1.0
15.0;15063049.0;63049.0;630495100591;5100591.0;10001.0;1.0
15.0;15063049.0;63049.0;630495403721;5403721.0;10001.0;1.0
15.0;15063049.0;63049.0;630495404841;5404841.0;10001.0;1.0
15.0;15063049.0;63049.0;630495403821;5403821.0;10001.0;1.0
15.0;15063049.0;63049.0;630495100431;5100431.0;10001.0;1.0
15.0;15063049.0;63049.0;630496318891;6318891.0;10001.0;1.0
15.0;15063049.0;63049.0;630495404661;5404661.0;10001.0;1.0
15.0;15063049.0;63049.0;630495303011;5303011.0;10001.0;1.0
15.0;15063049.0;63049.0;630496218741;6218741.0;10001.0;1.0
15.0;15063049.0;63049.0;630496218671;6218671.0;10001.0;1.0
15.0;15063049.0;63049.0;630496218691;6218691.0;10001.0;1.0
15.0;15063049.0;63049.0;630496218721;6218721.0;10001.0;1.0
15.0;15063049.0;63049.0;630495303551;5303551.0;10001.0;1.0
15.0;15063049.0;63049.0;630496117751;6117751.0;10001.0;1.0
15.0;15063049.0;63049.0;630496218821;6218821.0;10001.0;1.0
15.0;15063064.0;63064.0;630640000076;76.0;10001.0;1.0
15.0;15063064.0;63064.0;630640000044;44.0;10001.0;1.0
15.0;15063067.0;63067.0;630670000025;25.0;10001.0;1.0
15.0;15063067.0;63067.0;630670000024;24.0;10001.0;1.0
15.0;15063067.0;63067.0;630670000036;36.0;10001.0;1.0
15.0;15063067.0;63067.0;630670000037;37.0;10001.0;1.0
15.0;15063067.0;63067.0;630670000013;13.0;10001.0;1.0
15.0;15063059.0;63059.0;630590000085;85.0;10001.0;1.0
15.0;15063059.0;63059.0;630590000054;54.0;10001.0;1.0
15.0;15063035.0;63035.0;630350000030;30.0;10002.0;1.0
15.0;15063035.0;63035.0;630350000024;24.0;10002.0;1.0
15.0;15063024.0;63024.0;630240000005;5.0;10001.0;1.0
15.0;15063024.0;63024.0;630240000017;17.0;10001.0;1.0
15.0;15063024.0;63024.0;630240000006;6.0;10001.0;1.0
15.0;15063024.0;63024.0;630240000022;22.0;10001.0;1.0
15.0;15063035.0;63035.0;630350000021;21.0;10002.0;1.0
15.0;15063024.0;63024.0;630240000014;14.0;10001.0;1.0
15.0;15063024.0;63024.0;630240000016;16.0;10001.0;1.0
15.0;15063035.0;63035.0;630350000003;3.0;10002.0;1.0
15.0;15063058.0;63058.0;630580000053;53.0;10004.0;1.0
15.0;15063024.0;63024.0;630240000085;85.0;10001.0;1.0
15.0;15063083.0;63083.0;630830000085;85.0;10001.0;1.0
15.0;15065116.0;65116.0;651160000303;303.0;10007.0;1.0
15.0;15065116.0;65116.0;651160000412;412.0;10007.0;1.0
15.0;15065116.0;65116.0;651160001064;1064.0;10007.0;1.0
15.0;15065116.0;65116.0;651160000054;54.0;10007.0;1.0
15.0;15065116.0;65116.0;651160000519;519.0;10007.0;1.0
15.0;15065116.0;65116.0;651160000440;440.0;10007.0;1.0
15.0;15061054.0;61054.0;610540000020;20.0;10001.0;1.0
15.0;15061054.0;61054.0;610540000035;35.0;10001.0;1.0
15.0;15061054.0;61054.0;610540000037;37.0;40002.0;4.0
15.0;15061054.0;61054.0;610540000005;5.0;10001.0;1.0
15.0;15061054.0;61054.0;610540000016;16.0;10001.0;1.0
15.0;15061054.0;61054.0;610540000013;13.0;10001.0;1.0
15.0;15061054.0;61054.0;610540000011;11.0;10001.0;1.0
15.0;15061054.0;61054.0;610540000014;14.0;10001.0;1.0
15.0;15063034.0;63034.0;630340000168;168.0;10001.0;1.0
15.0;15063034.0;63034.0;630340000040;40.0;10001.0;1.0
15.0;15063062.0;63062.0;630620000043;43.0;10001.0;1.0
15.0;15061046.0;61046.0;610460000029;29.0;10002.0;1.0
15.0;15063034.0;63034.0;630340000116;116.0;10001.0;1.0
15.0;15061046.0;61046.0;610460000018;18.0;10002.0;1.0
15.0;15063034.0;63034.0;630340000118;118.0;10001.0;1.0
15.0;15063062.0;63062.0;630620000040;40.0;10001.0;1.0
15.0;15061054.0;61054.0;610540000012;12.0;10001.0;1.0
15.0;15061054.0;61054.0;610540000015;15.0;10001.0;1.0
15.0;15061046.0;61046.0;610460000015;15.0;10002.0;1.0
15.0;15065078.0;65078.0;650780000045;45.0;10001.0;1.0
15.0;15065078.0;65078.0;650780000008;8.0;10001.0;1.0
15.0;15065135.0;65135.0;651350000385;385.0;10001.0;1.0
15.0;15065078.0;65078.0;650780000110;110.0;10001.0;1.0
15.0;15065137.0;65137.0;651370000164;164.0;10002.0;1.0
15.0;15065130.0;65130.0;651300000036;36.0;10002.0;1.0
15.0;15065088.0;65088.0;650880000133;133.0;40001.0;4.0
15.0;15065078.0;65078.0;650780000248;248.0;10001.0;1.0
15.0;15061083.0;61083.0;610830000052;52.0;10001.0;1.0
15.0;15061083.0;61083.0;610830000060;60.0;10001.0;1.0
15.0;15061083.0;61083.0;610830000064;64.0;10001.0;1.0
15.0;15061083.0;61083.0;610830000069;69.0;10001.0;1.0
15.0;15061083.0;61083.0;610830000090;90.0;10001.0;1.0
15.0;15061083.0;61083.0;610830000104;104.0;10001.0;1.0
15.0;15061083.0;61083.0;610830000165;165.0;10001.0;1.0
15.0;15061084.0;61084.0;610840000003;3.0;10001.0;1.0
15.0;15061091.0;61091.0;610910000025;25.0;20005.0;2.0
15.0;15061061.0;61061.0;610610000017;17.0;40001.0;4.0
15.0;15061032.0;61032.0;610320000008;8.0;10001.0;1.0
15.0;15063081.0;63081.0;630810000010;10.0;10001.0;1.0
15.0;15065116.0;65116.0;651160000521;521.0;10007.0;1.0
15.0;15065116.0;65116.0;651160000073;73.0;10007.0;1.0
15.0;15065116.0;65116.0;651160000468;468.0;10007.0;1.0
15.0;15061027.0;61027.0;610270000003;3.0;10001.0;1.0
15.0;15061027.0;61027.0;610270000028;28.0;10001.0;1.0
15.0;15061027.0;61027.0;610270000096;96.0;10001.0;1.0
15.0;15061027.0;61027.0;610270000063;63.0;10001.0;1.0
15.0;15061027.0;61027.0;610270000121;121.0;40001.0;4.0
15.0;15061027.0;61027.0;610270000065;65.0;10001.0;1.0
15.0;15065135.0;65135.0;651350000426;426.0;10001.0;1.0
15.0;15065007.0;65007.0;650070000032;32.0;40003.0;4.0
15.0;15065122.0;65122.0;651220000035;35.0;40002.0;4.0
15.0;15063032.0;63032.0;630320000109;109.0;10001.0;1.0
15.0;15063032.0;63032.0;630320000106;106.0;10001.0;1.0
15.0;15063045.0;63045.0;630450000023;23.0;10001.0;1.0
15.0;15063045.0;63045.0;630450000017;17.0;10001.0;1.0
15.0;15063034.0;63034.0;630340000086;86.0;10001.0;1.0
15.0;15063034.0;63034.0;630340000048;48.0;10001.0;1.0
15.0;15061029.0;61029.0;610290000003;3.0;10001.0;1.0
15.0;15065137.0;65137.0;651370000080;80.0;10001.0;1.0
15.0;15065137.0;65137.0;651370000077;77.0;10001.0;1.0
15.0;15065137.0;65137.0;651370000076;76.0;10001.0;1.0
15.0;15065137.0;65137.0;651370000095;95.0;10001.0;1.0
15.0;15065078.0;65078.0;650780000181;181.0;10001.0;1.0
15.0;15065137.0;65137.0;651370000074;74.0;10001.0;1.0
15.0;15065137.0;65137.0;651370000072;72.0;10001.0;1.0
15.0;15065137.0;65137.0;651370000127;127.0;10001.0;1.0
15.0;15065137.0;65137.0;651370000094;94.0;10001.0;1.0
15.0;15065137.0;65137.0;651370000093;93.0;10001.0;1.0
15.0;15065135.0;65135.0;651350000522;522.0;42011.0;4.0
15.0;15065137.0;65137.0;651370000073;73.0;10001.0;1.0
15.0;15065078.0;65078.0;650780000177;177.0;10001.0;1.0
15.0;15065078.0;65078.0;650780000124;124.0;10001.0;1.0
15.0;15065078.0;65078.0;650780000173;173.0;10001.0;1.0
15.0;15065137.0;65137.0;651370000009;9.0;10001.0;1.0
15.0;15065137.0;65137.0;651370000008;8.0;10001.0;1.0
15.0;15065137.0;65137.0;651370000007;7.0;10001.0;1.0
15.0;15063049.0;63049.0;630496927851;6927851.0;10001.0;1.0
15.0;15063049.0;63049.0;630496927111;6927111.0;10001.0;1.0
15.0;15063049.0;63049.0;630497130811;7130811.0;10001.0;1.0
15.0;15063049.0;63049.0;630496928031;6928031.0;10001.0;1.0
15.0;15063049.0;63049.0;630497131141;7131141.0;10001.0;1.0
15.0;15063049.0;63049.0;630496825801;6825801.0;10001.0;1.0
15.0;15063049.0;63049.0;630496824911;6824911.0;10001.0;1.0
15.0;15063049.0;63049.0;630497131421;7131421.0;10001.0;1.0
15.0;15063049.0;63049.0;630497029841;7029841.0;10001.0;1.0
15.0;15063049.0;63049.0;630496824601;6824601.0;10001.0;1.0
15.0;15063049.0;63049.0;630496926811;6926811.0;10001.0;1.0
15.0;15063049.0;63049.0;630496926791;6926791.0;10001.0;1.0
15.0;15063049.0;63049.0;630496927441;6927441.0;10001.0;1.0
15.0;15063049.0;63049.0;630497028921;7028921.0;10001.0;1.0
15.0;15063049.0;63049.0;630496421241;6421241.0;10001.0;1.0
15.0;15063049.0;63049.0;630496420801;6420801.0;10001.0;1.0
15.0;15063049.0;63049.0;630496421341;6421341.0;10001.0;1.0
15.0;15063049.0;63049.0;630496319901;6319901.0;10001.0;1.0
15.0;15063049.0;63049.0;630495201861;5201861.0;10001.0;1.0
15.0;15063049.0;63049.0;630496320381;6320381.0;10001.0;1.0
15.0;15063049.0;63049.0;630496421871;6421871.0;10001.0;1.0
15.0;15063049.0;63049.0;630497028381;7028381.0;10001.0;1.0
15.0;15063049.0;63049.0;630496319671;6319671.0;10001.0;1.0
15.0;15063049.0;63049.0;630496320111;6320111.0;10001.0;1.0
15.0;15063049.0;63049.0;630497028511;7028511.0;10001.0;1.0
15.0;15063049.0;63049.0;630497028661;7028661.0;10001.0;1.0
15.0;15063049.0;63049.0;630496319181;6319181.0;10001.0;1.0
15.0;15063049.0;63049.0;630497029061;7029061.0;10001.0;1.0
15.0;15063049.0;63049.0;630496421921;6421921.0;10001.0;1.0
15.0;15063049.0;63049.0;630496421261;6421261.0;10001.0;1.0
15.0;15063049.0;63049.0;630496421781;6421781.0;10001.0;1.0
15.0;15063049.0;63049.0;630496421131;6421131.0;10001.0;1.0
15.0;15063049.0;63049.0;630496421721;6421721.0;10001.0;1.0
15.0;15063049.0;63049.0;630496421411;6421411.0;10001.0;1.0
15.0;15063049.0;63049.0;630496320181;6320181.0;10001.0;1.0
15.0;15063049.0;63049.0;630495202601;5202601.0;10001.0;1.0
15.0;15063049.0;63049.0;630495202271;5202271.0;10001.0;1.0
15.0;15063049.0;63049.0;630496420961;6420961.0;10001.0;1.0
15.0;15063049.0;63049.0;630496421501;6421501.0;10001.0;1.0
15.0;15063049.0;63049.0;630496320311;6320311.0;10001.0;1.0
15.0;15063049.0;63049.0;630496319971;6319971.0;10001.0;1.0
15.0;15063049.0;63049.0;630496420841;6420841.0;10001.0;1.0
15.0;15063049.0;63049.0;630497028731;7028731.0;10001.0;1.0
15.0;15063049.0;63049.0;630496320131;6320131.0;10001.0;1.0
15.0;15063049.0;63049.0;630496421711;6421711.0;10001.0;1.0
15.0;15063049.0;63049.0;630496421841;6421841.0;10001.0;1.0
15.0;15063049.0;63049.0;630496319311;6319311.0;10001.0;1.0
15.0;15063049.0;63049.0;630496421701;6421701.0;10001.0;1.0
15.0;15063049.0;63049.0;630496319871;6319871.0;10001.0;1.0
15.0;15063049.0;63049.0;630496421281;6421281.0;10001.0;1.0
15.0;15063049.0;63049.0;630495202591;5202591.0;10001.0;1.0
15.0;15063049.0;63049.0;630496420721;6420721.0;10001.0;1.0
15.0;15063049.0;63049.0;630496420651;6420651.0;10001.0;1.0
15.0;15063049.0;63049.0;630496319461;6319461.0;10001.0;1.0
15.0;15063049.0;63049.0;630496420571;6420571.0;10001.0;1.0
15.0;15063049.0;63049.0;630496320471;6320471.0;10001.0;1.0
15.0;15063049.0;63049.0;630497028431;7028431.0;10001.0;1.0
15.0;15063049.0;63049.0;630495101001;5101001.0;10001.0;1.0
15.0;15063049.0;63049.0;630495405051;5405051.0;10001.0;1.0
15.0;15063049.0;63049.0;630495202731;5202731.0;10001.0;1.0
15.0;15063049.0;63049.0;630495202281;5202281.0;10001.0;1.0
15.0;15063049.0;63049.0;630495404151;5404151.0;10001.0;1.0
15.0;15063049.0;63049.0;630495404121;5404121.0;10001.0;1.0
15.0;15063049.0;63049.0;630495202101;5202101.0;10001.0;1.0
15.0;15063049.0;63049.0;630496318971;6318971.0;10001.0;1.0
15.0;15063049.0;63049.0;630495100391;5100391.0;10001.0;1.0
15.0;15063049.0;63049.0;630495100771;5100771.0;10001.0;1.0
15.0;15063049.0;63049.0;630495100921;5100921.0;10001.0;1.0
15.0;15063049.0;63049.0;630495202691;5202691.0;10001.0;1.0
15.0;15063049.0;63049.0;630495302961;5302961.0;10001.0;1.0
15.0;15063049.0;63049.0;630495202331;5202331.0;10001.0;1.0
15.0;15063049.0;63049.0;630495404771;5404771.0;10001.0;1.0
15.0;15063049.0;63049.0;630495404941;5404941.0;10001.0;1.0
15.0;15063049.0;63049.0;630495202071;5202071.0;10001.0;1.0
15.0;15063049.0;63049.0;630495405981;5405981.0;10001.0;1.0
15.0;15063049.0;63049.0;630496117271;6117271.0;10001.0;1.0
15.0;15063049.0;63049.0;630495912751;5912751.0;10001.0;1.0
15.0;15063049.0;63049.0;630495913331;5913331.0;10001.0;1.0
15.0;15063049.0;63049.0;630495912701;5912701.0;10001.0;1.0
15.0;15063049.0;63049.0;630496116411;6116411.0;10001.0;1.0
15.0;15063049.0;63049.0;630496116771;6116771.0;10001.0;1.0
15.0;15063049.0;63049.0;630496117101;6117101.0;10001.0;1.0
15.0;15063049.0;63049.0;630495912951;5912951.0;10001.0;1.0
15.0;15063049.0;63049.0;630495912141;5912141.0;10001.0;1.0
15.0;15063049.0;63049.0;630495912832;5912832.0;10001.0;1.0
15.0;15063049.0;63049.0;630496115951;6115951.0;10001.0;1.0
15.0;15063049.0;63049.0;630495912471;5912471.0;10001.0;1.0
15.0;15063049.0;63049.0;630496117551;6117551.0;10001.0;1.0
15.0;15063049.0;63049.0;630495303421;5303421.0;10001.0;1.0
